internalTaxonId,scientificName,kingdomName,phylumName,className,orderName,familyName,genusName,speciesName,infraType,infraName,infraAuthority,subpopulationName,authority,taxonomicNotes
30475,Psychotria adamsonii,PLANTAE,TRACHEOPHYTA,MAGNOLIOPSIDA,GENTIANALES,RUBIACEAE,Psychotria,adamsonii,,,,,Fosberg,
146907699,Achyranthes mangarevica,PLANTAE,TRACHEOPHYTA,MAGNOLIOPSIDA,CARYOPHYLLALES,AMARANTHACEAE,Achyranthes,mangarevica,,,,,Suess.,
236694409,Ceodes rapaensis,PLANTAE,TRACHEOPHYTA,MAGNOLIOPSIDA,CARYOPHYLLALES,NYCTAGINACEAE,Ceodes,rapaensis,,,,,(J.Florence) E.F.S.Rossetto &amp; Caraballo,
62307504,Eclectus infectus,ANIMALIA,CHORDATA,AVES,PSITTACIFORMES,PSITTACIDAE,Eclectus,infectus,,,,,"Steadman, 2006",<em>Eclectus infectus</em> (del Hoyo and Collar 2014) was newly-described from subfossil remains by Steadman (2006).
22728673,Cyanoramphus ulietanus,ANIMALIA,CHORDATA,AVES,PSITTACIFORMES,PSITTACIDAE,Cyanoramphus,ulietanus,,,,,"(Gmelin, 1788)",
22685182,Cyanoramphus zealandicus,ANIMALIA,CHORDATA,AVES,PSITTACIFORMES,PSITTACIDAE,Cyanoramphus,zealandicus,,,,,"(Latham, 1790)",
22685156,Psephotellus pulcherrimus,ANIMALIA,CHORDATA,AVES,PSITTACIFORMES,PSITTACIDAE,Psephotellus,pulcherrimus,,,,,"(Gould, 1845)",<em>Psephotellus pulcherrimus</em> (del Hoyo and Collar 2014) was previously placed in the genus <em>Psephotus</em>.
22710511,Aplonis fusca,ANIMALIA,CHORDATA,AVES,PASSERIFORMES,STURNIDAE,Aplonis,fusca,,,,,"Gould, 1836",Two subspecies recognized.
22710496,Aplonis corvina,ANIMALIA,CHORDATA,AVES,PASSERIFORMES,STURNIDAE,Aplonis,corvina,,,,,"(Kittlitz, 1833)",
34169,Dendroseris gigantea,PLANTAE,TRACHEOPHYTA,MAGNOLIOPSIDA,ASTERALES,ASTERACEAE,Dendroseris,gigantea,,,,,Johow,
103780078,Acrocephalus luscinius,ANIMALIA,CHORDATA,AVES,PASSERIFORMES,ACROCEPHALIDAE,Acrocephalus,luscinius,,,,,"(Quoy &amp; Gaimard, 1830)","<p><em>Acrocephalus luscinius, A. hiwae, A. yamashinae, A. astrolabii </em>and<em> A. nijoi </em>(del Hoyo and Collar 2016) were previously lumped as <em>A. luscinius</em> following Sibley &amp; Monroe (1990, 1993).</p>"
103780109,Acrocephalus nijoi,ANIMALIA,CHORDATA,AVES,PASSERIFORMES,ACROCEPHALIDAE,Acrocephalus,nijoi,,,,,"(Yamashina, 1940)","<p><em>Acrocephalus luscinius, A. hiwae, A. yamashinae, A. astrolabii </em>and<em> A. nijoi </em>(del Hoyo and Collar 2016) were previously lumped as <em>A. luscinius</em> following Sibley &amp; Monroe (1990, 1993).</p>"
103780103,Acrocephalus yamashinae,ANIMALIA,CHORDATA,AVES,PASSERIFORMES,ACROCEPHALIDAE,Acrocephalus,yamashinae,,,,,"(Taka-Tsukasa, 1931)","<p><em>Acrocephalus luscinius, A. hiwae, A. yamashinae, A. astrolabii </em>and<em> A. nijoi </em>(del Hoyo and Collar 2016) were previously lumped as <em>A. luscinius</em> following Sibley &amp; Monroe (1990, 1993).</p>"
103780156,Acrocephalus astrolabii,ANIMALIA,CHORDATA,AVES,PASSERIFORMES,ACROCEPHALIDAE,Acrocephalus,astrolabii,,,,,"Holyoak &amp; Thibault, 1978","<p><em>Acrocephalus luscinius, A. hiwae, A. yamashinae, A. astrolabii </em>and<em> A. nijoi </em>(del Hoyo and Collar 2016) were previously lumped as <em>A. luscinius</em> following Sibley and Monroe (1990, 1993).</p>"
22735592,Acrocephalus musae,ANIMALIA,CHORDATA,AVES,PASSERIFORMES,ACROCEPHALIDAE,Acrocephalus,musae,,,,,"(Forster, 1844)","<p><em>Acrocephalus caffer, A. musae </em>and<em> A. longirostris</em> (del Hoyo and Collar 2016) were previously lumped as <em>A. caffer</em> following Sibley and Monroe (1990, 1993).</p>"
103829706,Himatione fraithii,ANIMALIA,CHORDATA,AVES,PASSERIFORMES,FRINGILLIDAE,Himatione,fraithii,,,,,"(Rothschild, 1892)","<p><em>Himatione sanguinea</em> and<em> H. fraithii</em> (del Hoyo and Collar 2016) were previously lumped as<em> H. sanguinea </em>following AOU (1998 &amp; supplements); Sibley &amp; Monroe (1990, 1993).</p>"
22720840,Ciridops anna,ANIMALIA,CHORDATA,AVES,PASSERIFORMES,FRINGILLIDAE,Ciridops,anna,,,,,"(Dole, 1879)",
22720848,Drepanis pacifica,ANIMALIA,CHORDATA,AVES,PASSERIFORMES,FRINGILLIDAE,Drepanis,pacifica,,,,,"(Gmelin, 1788)",
22720852,Drepanis funerea,ANIMALIA,CHORDATA,AVES,PASSERIFORMES,FRINGILLIDAE,Drepanis,funerea,,,,,"Newton, 1893",
22720749,Rhodacanthis palmeri,ANIMALIA,CHORDATA,AVES,PASSERIFORMES,FRINGILLIDAE,Rhodacanthis,palmeri,,,,,"(Rothschild, 1892)",
22720745,Rhodacanthis flaviceps,ANIMALIA,CHORDATA,AVES,PASSERIFORMES,FRINGILLIDAE,Rhodacanthis,flaviceps,,,,,"Rothschild, 1892",
22728825,Chloridops kona,ANIMALIA,CHORDATA,AVES,PASSERIFORMES,FRINGILLIDAE,Chloridops,kona,,,,,"Wilson, 1888",
103824105,Loxops wolstenholmei,ANIMALIA,CHORDATA,AVES,PASSERIFORMES,FRINGILLIDAE,Loxops,wolstenholmei,,,,,"Rothschild, 1893","<p><em>Loxops coccineus</em>,<em> L. ochraceus</em> and<em> L. wolstenholmei</em> (del Hoyo and Collar 2016) were previously lumped as<em> L. coccineus </em>following AOU (1998 &amp; supplements); Sibley &amp; Monroe (1990, 1993).</p>  <p>&#160;</p>"
103823250,Akialoa stejnegeri,ANIMALIA,CHORDATA,AVES,PASSERIFORMES,FRINGILLIDAE,Akialoa,stejnegeri,,,,,"(Wilson, 1889)","<p><em>Akialoa ellisiana</em>,<em> A. stejnegeri </em>and<em> A. lanaiensis</em> (del Hoyo and Collar 2016) were previously placed in the genus <em>Hemignathus </em>and lumped as<em> H. ellisianus </em>following AOU (1998 and supplements).</p>"
22720738,Dysmorodrepanis munroi,ANIMALIA,CHORDATA,AVES,PASSERIFORMES,FRINGILLIDAE,Dysmorodrepanis,munroi,,,,,"Perkins, 1919",
22728910,Akialoa obscura,ANIMALIA,CHORDATA,AVES,PASSERIFORMES,FRINGILLIDAE,Akialoa,obscura,,,,,"(Gmelin, 1788)",<em>Akialoa obscura</em> (del Hoyo and Collar 2016) was previously placed in the genus <em>Hemignathus</em> and listed as <em>H. obscurus </em>following AOU (1998 &amp; supplements); Brooks (2000).  <em> <p></p></em>
103823431,Akialoa lanaiensis,ANIMALIA,CHORDATA,AVES,PASSERIFORMES,FRINGILLIDAE,Akialoa,lanaiensis,,,,,"(Rothschild, 1893)","<p><em>Akialoa ellisiana</em>,<em> A. stejnegeri </em>and<em> A. lanaiensis</em> (del Hoyo and Collar 2016) were previously placed in the genus <em>Hemignathus </em>and lumped as<em> H. ellisianus </em>following AOU (1998 and supplements).</p>  <p>&#160;</p>"
103823212,Akialoa ellisiana,ANIMALIA,CHORDATA,AVES,PASSERIFORMES,FRINGILLIDAE,Akialoa,ellisiana,,,,,(Gray 1860),"<p><em>Akialoa ellisiana</em>,<em> A. stejnegeri </em>and<em> A. lanaiensis</em> (del Hoyo and Collar 2016) were previously placed in the genus <em>Hemignathus </em>and lumped as<em> H. ellisianus </em>following AOU (1998 and supplements).</p>"
22720823,Paroreomyza flammea,ANIMALIA,CHORDATA,AVES,PASSERIFORMES,FRINGILLIDAE,Paroreomyza,flammea,,,,,"(Wilson, 1889)",
22708564,Myadestes woahensis,ANIMALIA,CHORDATA,AVES,PASSERIFORMES,TURDIDAE,Myadestes,woahensis,,,,,"(Wilson & Evans, 1899)",
22708559,Myadestes myadestinus,ANIMALIA,CHORDATA,AVES,PASSERIFORMES,TURDIDAE,Myadestes,myadestinus,,,,,"(Stejneger, 1887)",
22708091,Heteralocha acutirostris,ANIMALIA,CHORDATA,AVES,PASSERIFORMES,CALLAEIDAE,Heteralocha,acutirostris,,,,,"(Gould, 1837)",
22710499,Aplonis mavornata,ANIMALIA,CHORDATA,AVES,PASSERIFORMES,STURNIDAE,Aplonis,mavornata,,,,,"Buller, 1887",
22734867,Aplonis ulietensis,ANIMALIA,CHORDATA,AVES,PASSERIFORMES,STURNIDAE,Aplonis,ulietensis,,,,,"(Gmelin, 1788)",<p><em>Aplonis ulietensis </em>(del Hoyo and Collar 2016) is recognised as a species following the work of Hume and Walters (2012).</p>
22728902,Poodytes rufescens,ANIMALIA,CHORDATA,AVES,PASSERIFORMES,LOCUSTELLIDAE,Poodytes,rufescens,,,,,"(Buller, 1869)","<p><em>Poodytes rufescens </em>(del Hoyo and Collar 2016) was previously listed as <em>Bowdleria rufescens</em>. Usually considered a subspecies of <em>P. punctatus</em>, but sometimes treated as separate species (perhaps more closely related to Fijian <em>Cincloramphus rufus</em>). Differed from <em>P. punctatus </em>in its white vs brown-streaked grey chin to lower belly (4); strong rufescent tone of upperparts, wings, tail and flanks (2); bolder, blacker streaks on upperparts and flanks (2); and osteological features (Olson 1990b). Close in size to <em>P. caudatus</em>, which was previously also treated as a subspecies of <em>P. punctatus.</em> Monotypic.</p>"
22698580,Xenicus longipes,ANIMALIA,CHORDATA,AVES,PASSERIFORMES,ACANTHISITTIDAE,Xenicus,longipes,,,,,"(Gmelin, 1789)",
22704724,Gerygone insularis,ANIMALIA,CHORDATA,AVES,PASSERIFORMES,ACANTHIZIDAE,Gerygone,insularis,,,,,"Ramsay, 1879",
22728814,Anthornis melanocephala,ANIMALIA,CHORDATA,AVES,PASSERIFORMES,MELIPHAGIDAE,Anthornis,melanocephala,,,,,G.R. Gray 1843,"Often treated as a subspecies of <em>A. melanura</em> of mainland New Zealand and other islands, but differed in larger size of male, greater extent of blue on the head, less yellow in plumage overall and no yellow flank patch, and in having a yellow, not a dark, eye. Monotypic."
22689496,Ninox albifacies,ANIMALIA,CHORDATA,AVES,STRIGIFORMES,STRIGIDAE,Ninox,albifacies,,,,,"(Gray, 1844)","Previously placed in monotypic genus<em> Sceloglaux </em>but moved to<em> Ninox</em> following Wood <em>et al.</em> (2017) and Salter <em>et al. </em>(2020). Geographical variation questionable, and size differences perhaps clinal; <em>rufifacies </em>sometimes synonymized with <em>albifacies</em>. Two subspecies tentatively recognized."
62178398,Coenocorypha barrierensis,ANIMALIA,CHORDATA,AVES,CHARADRIIFORMES,SCOLOPACIDAE,Coenocorypha,barrierensis,,,,,"Oliver, 1955","<p><em>Coenocorypha aucklandica</em>, <em>C. huegeli</em>,<em> C. barrierensis</em> and C<em>. iredalei</em> (del Hoyo and Collar 2014) were previously lumped as <em>C. aucklandica </em>following Sibley and Monroe (1990, 1993).</p>"
62289108,Prosobonia cancellata,ANIMALIA,CHORDATA,AVES,CHARADRIIFORMES,SCOLOPACIDAE,Prosobonia,cancellata,,,,,"(Gmelin, 1789)","<em>Prosobonia cancellata</em> and <em>P. parvirostris</em> (del Hoyo and Collar 2014) were previously lumped as <em>P. cancellata</em> following Sibley and Monroe (1990, 1993)."
22728772,Prosobonia ellisi,ANIMALIA,CHORDATA,AVES,CHARADRIIFORMES,SCOLOPACIDAE,Prosobonia,ellisi,,,,,"(Gmelin, 1789)",
22728658,Alopochen mauritiana,ANIMALIA,CHORDATA,AVES,ANSERIFORMES,ANATIDAE,Alopochen,mauritiana,,,,,"(Newton &amp; Gadow, 1893)",<em>Alopochen mauritiana</em> (del Hoyo and Collar 2014) was previously listed as <em>A. mauritianus</em>.
22720734,Psittirostra psittacea,ANIMALIA,CHORDATA,AVES,PASSERIFORMES,FRINGILLIDAE,Psittirostra,psittacea,,,,,"(Gmelin, 1789)",
22714229,Zosterops albogularis,ANIMALIA,CHORDATA,AVES,PASSERIFORMES,ZOSTEROPIDAE,Zosterops,albogularis,,,,,"Gould, 1837",
103823616,Hemignathus hanapepe,ANIMALIA,CHORDATA,AVES,PASSERIFORMES,FRINGILLIDAE,Hemignathus,hanapepe,,,,,"Wilson, 1889","<p><em>Hemignathus lucidus</em>,<em> H. hanapepe</em> and<em> H. affinis</em> (del Hoyo and Collar 2016) were previously lumped as<em> H. lucidus </em>following AOU (1998 &amp; supplements); Sibley &amp; Monroe (1990, 1993).</p>"
103824084,Loxops ochraceus,ANIMALIA,CHORDATA,AVES,PASSERIFORMES,FRINGILLIDAE,Loxops,ochraceus,,,,,"Rothschild, 1893","<p><em>Loxops coccineus</em>,<em> L. ochraceus</em> and<em> L. wolstenholmei</em> (del Hoyo and Collar 2016) were previously lumped as<em> L. coccineus </em>following AOU (1998 &amp; supplements); Sibley &amp; Monroe (1990, 1993).</p>"
22729490,Alopochen kervazoi,ANIMALIA,CHORDATA,AVES,ANSERIFORMES,ANATIDAE,Alopochen,kervazoi,,,,,"(Cowles, 1994)",
5223,Conilurus albipes,ANIMALIA,CHORDATA,MAMMALIA,RODENTIA,MURIDAE,Conilurus,albipes,,,,,"(Lichtenstein, 1829)",
11633,Leporillus apicalis,ANIMALIA,CHORDATA,MAMMALIA,RODENTIA,MURIDAE,Leporillus,apicalis,,,,,"(J. Gould, 1853)",
45958541,Notomys robustus,ANIMALIA,CHORDATA,MAMMALIA,RODENTIA,MURIDAE,Notomys,robustus,,,,,"Mahoney, M.J. Smith &amp; Medlin, 2008",
18564,Pseudomys glaucus,ANIMALIA,CHORDATA,MAMMALIA,RODENTIA,MURIDAE,Pseudomys,glaucus,,,,,"O. Thomas, 1910",No subspecies are recognised.
14861,Notomys amplus,ANIMALIA,CHORDATA,MAMMALIA,RODENTIA,MURIDAE,Notomys,amplus,,,,,"Brazenor, 1936",
19344,Rattus macleari,ANIMALIA,CHORDATA,MAMMALIA,RODENTIA,MURIDAE,Rattus,macleari,,,,,"(Thomas, 1887)",
14864,Notomys longicaudatus,ANIMALIA,CHORDATA,MAMMALIA,RODENTIA,MURIDAE,Notomys,longicaudatus,,,,,"(J. Gould, 1844)",
14865,Notomys macrotis,ANIMALIA,CHORDATA,MAMMALIA,RODENTIA,MURIDAE,Notomys,macrotis,,,,,"O. Thomas, 1921",
14866,Notomys mordax,ANIMALIA,CHORDATA,MAMMALIA,RODENTIA,MURIDAE,Notomys,mordax,,,,,"O. Thomas, 1922",<p>No subspecies are recognised. Mahoney (1977) found that the single skull was distinct from other <em>Notomys</em> and that it was likely to be most closely related to Mitchell’s Hopping Mouse <em>N. mitchellii</em>.</p>
19351,Rattus nativitatis,ANIMALIA,CHORDATA,MAMMALIA,RODENTIA,MURIDAE,Rattus,nativitatis,,,,,"(Thomas, 1889)",
75927841,Conilurus capricornensis,ANIMALIA,CHORDATA,MAMMALIA,RODENTIA,MURIDAE,Conilurus,capricornensis,,,,,"Cramb &amp; Hocknull, 2010",
75927882,Pseudomys auritus,ANIMALIA,CHORDATA,MAMMALIA,RODENTIA,MURIDAE,Pseudomys,auritus,,,,,"O. Thomas, 1910",No subspecies are recognized.
3719,Campsicnemus mirabilis,ANIMALIA,ARTHROPODA,INSECTA,DIPTERA,DOLICHOPODIDAE,Campsicnemus,mirabilis,,,,,"(Grimshaw, 1902)",
15331,Onychogalea lunata,ANIMALIA,CHORDATA,MAMMALIA,DIPROTODONTIA,MACROPODIDAE,Onychogalea,lunata,,,,,"(Gould, 1841)",No subspecies are recognised
3626,Caloprymnus campestris,ANIMALIA,CHORDATA,MAMMALIA,DIPROTODONTIA,POTOROIDAE,Caloprymnus,campestris,,,,,"(Gould, 1843)",
136805,Bettongia pusilla,ANIMALIA,CHORDATA,MAMMALIA,DIPROTODONTIA,POTOROIDAE,Bettongia,pusilla,,,,,"McNamara, 1997",
16570,Perameles eremiana,ANIMALIA,CHORDATA,MAMMALIA,PERAMELEMORPHIA,PERAMELIDAE,Perameles,eremiana,,,,,"Spencer, 1897","<p>No subspecies are recognised<em>. Perameles eremiana</em> was closely related to the <em>P. bougainville</em> complex and it has been proposed that they are clinal forms of the same species (Friedman 1967); however, Westerman <em>et al</em>. (2012) recommended maintaining them as separate species and Travouillon and Phillips (2018), in a major study of bandicoot relationships, also maintained it as a separate species.</span></p>"
71510353,Bettongia anhydra,ANIMALIA,CHORDATA,MAMMALIA,DIPROTODONTIA,POTOROIDAE,Bettongia,anhydra,,,,,"Finlayson, 1957","Originally described as a subspecies of <em>B. penicillata</em> (Finlayson 1957), the Desert Bettong has only recently been recognized as a full species (McDowell <em>et al.</em> 2015). Finlayson (1958) provided a more detailed description of the skull and speculated that it represented a full species. However, Wakefield (1967) later synonymised <em>anhydra</em> with <em>B. lesueur</em>, based on his opinion that several features of the skull were similar to <em>B. lesueur</em>, although he noted that ‘the skull is very small’ (Wakefield 1967, p. 11). The Desert Bettong can be separated from the Woylie <em>B. penicillata</em> and the Boodie <em>B. lesueur</em> by several skull and dentition characters (McDowell 2013). Ancient DNA (aDNA) analysis of the Cytochrome b gene from the holotype shows it is a well-supported lineage, distinct enough from its closest relatives <em>B. penicillata</em> and <em>B. lesueur</em> to consider it a separate species (McDowell <em>et al. </em>2015)."
12625,Notamacropus greyi,ANIMALIA,CHORDATA,MAMMALIA,DIPROTODONTIA,MACROPODIDAE,Notamacropus,greyi,,,,,"(Waterhouse, 1845)",No subspecies are recognised
12651,Macrotis leucura,ANIMALIA,CHORDATA,MAMMALIA,PERAMELEMORPHIA,THYLACOMYIDAE,Macrotis,leucura,,,,,"(Thomas, 1887)",No subspecies are recognised.
11160,Lagorchestes asomatus,ANIMALIA,CHORDATA,MAMMALIA,DIPROTODONTIA,MACROPODIDAE,Lagorchestes,asomatus,,,,,"Finlayson, 1943",No subspecies have been described.
11163,Lagorchestes leporides,ANIMALIA,CHORDATA,MAMMALIA,DIPROTODONTIA,MACROPODIDAE,Lagorchestes,leporides,,,,,"(Gould, 1841)",No subspecies have been described.
22725862,Todiramphus cinnamominus,ANIMALIA,CHORDATA,AVES,CORACIIFORMES,ALCEDINIDAE,Todiramphus,cinnamominus,,,,,"(Swainson, 1821)","<p><em>Todiramphus cinnamominus, T. pelewensis </em>and<em> T. reichenbachii </em>(del Hoyo and Collar 2014) were previously lumped as<em> T. cinnamominus </em>following Sibley and Monroe (1990, 1993).</p>"
22728666,Anas marecula,ANIMALIA,CHORDATA,AVES,ANSERIFORMES,ANATIDAE,Anas,marecula,,,,,"Olson & Jouventin, 1996",
62254534,Columba thiriouxi,ANIMALIA,CHORDATA,AVES,COLUMBIFORMES,COLUMBIDAE,Columba,thiriouxi,,,,,"Hume, 2011",<em>Columba thiriouxi</em> (del Hoyo and Collar 2014) was newly described from subfossil records by Hume (2011).
22728712,Nesoenas duboisi,ANIMALIA,CHORDATA,AVES,COLUMBIFORMES,COLUMBIDAE,Nesoenas,duboisi,,,,,"Rothschild, 1907","<em>Nesoenas duboisi</em> (del Hoyo and Collar 2014) was previously placed in the genus <em>Columba</em>.<br/><br/>There were probably two other native pigeons on the island-a slaty, blue-winged&#160;<em>Alectroenas</em>, and unidentified&#160;<em>ramiers</em><strong></strong>. All three apparently became extinct in the early 1700s<strong>&#160;</strong>(Cheke 1987). Adler (1994) confused the situation by applying the name&#160;<em>duboisi</em>&#160;to the (undescribed)&#160;<em>Alectroenas</em><strong></strong>. Archeological work is needed to clarify the situation.<p></p>"
62257034,Nesoenas cicur,ANIMALIA,CHORDATA,AVES,COLUMBIFORMES,COLUMBIDAE,Nesoenas,cicur,,,,,"Hume, 2011",<em>Nesoenas cicur </em>(del Hoyo and Collar 2014) was newly described from subfossil records by Hume (2011).
22728722,Nesoenas rodericanus,ANIMALIA,CHORDATA,AVES,COLUMBIFORMES,COLUMBIDAE,Nesoenas,rodericanus,,,,,"(Milne-Edwards, 1874)",<em>Nesoenas rodericanus</em> (del Hoyo and Collar 2014) was previously placed in the genus <em>Alectroenas</em>.
22690059,Raphus cucullatus,ANIMALIA,CHORDATA,AVES,COLUMBIFORMES,COLUMBIDAE,Raphus,cucullatus,,,,,"(Linnaeus, 1758)",
22690062,Pezophaps solitaria,ANIMALIA,CHORDATA,AVES,COLUMBIFORMES,COLUMBIDAE,Pezophaps,solitaria,,,,,"(Gmelin, 1789)",
22691601,Alectroenas nitidissimus,ANIMALIA,CHORDATA,AVES,COLUMBIFORMES,COLUMBIDAE,Alectroenas,nitidissimus,,,,,"(Scopoli, 1786)",<em>Alectroenas nitidissimus </em>(del Hoyo and Collar 2014) was previously listed as&#160;<em>A. nitidissima.</em>
62759683,Alectroenas payandeei,ANIMALIA,CHORDATA,AVES,COLUMBIFORMES,COLUMBIDAE,Alectroenas,payandeei,,,,,"Hume, 2011",<em>Alectroenas payandeei</em> (del Hoyo and Collar 2014) was described from subfossil remains by Hume (2011).
22684143,Coua delalandei,ANIMALIA,CHORDATA,AVES,CUCULIFORMES,CUCULIDAE,Coua,delalandei,,,,,"(Temminck, 1827)",
